sent_nr,word_pos,item,word,original word,parameters_pos_0.025_20_nwp_model_1_1000,parameters_pos_0.025_20_nwp_model_1_10000,parameters_pos_0.025_20_nwp_model_1_11711340,parameters_pos_0.025_20_nwp_model_1_3000,parameters_pos_0.025_20_nwp_model_1_30000
116,25,11625,.,.,1.8774,2.4579,1.68,2.8176,1.856
117,1,11701,NN,NN,2.8842,3.6947,3.3387,3.8093,3.6135
117,2,11702,VBZ,VBZ,1.8936,1.8125,2.241,1.7882,2.0027
117,3,11703,VBG,VBG,3.4049,4.5349,4.8188,3.7183,4.3845
117,4,11704,",",",",5.0093,4.3061,3.6352,4.962,4.1436
117,5,11705,CC,CC,3.3429,1.4812,1.1905,2.5136,1.2772
117,6,11706,PRP,PRP,2.4448,2.9966,2.4355,3.5299,3.3813
117,7,11707,VBP,VBP,3.4971,1.9203,1.5975,1.2895,1.5699
117,8,11708,WRB,WRB,6.8836,7.3512,5.3661,5.9403,6.3004
117,9,11709,.,.,3.6245,6.1792,5.5202,5.0975,6.4351
118,1,11801,NN,NN,2.8842,3.6947,3.3387,3.8093,3.6135
118,2,11802,VBZ,VBZ,1.8936,1.8125,2.241,1.7882,2.0027
118,3,11803,VBN,VBN,2.3466,1.2994,1.399,2.117,1.4286
118,4,11804,CC,CC,3.6714,4.6772,4.2609,4.7863,4.5044
118,5,11805,VBN,VBN,3.3748,3.1742,0.7902,4.2315,2.8463
118,6,11806,IN,IN,0.9136,0.4574,0.4344,0.5115,0.4133
118,7,11807,NNS,NNS,3.935,3.064,3.053,2.891,3.38
118,8,11808,",",",",1.1355,2.0066,1.7028,1.4948,1.9537
118,9,11809,NN,NN,2.9755,2.7173,2.8076,3.2031,3.0354
118,10,11810,",",",",1.8244,2.201,0.8542,1.9127,1.7049
118,11,11811,NNS,NNS,3.7637,2.9159,2.8523,3.4865,3.3571
118,12,11812,",",",",1.052,1.9313,0.2424,1.5349,1.9669
118,13,11813,NN,NN,3.2767,2.706,1.594,3.2679,3.131
118,14,11814,CC,CC,2.9582,2.7839,1.724,2.8487,2.1761
118,15,11815,NN,NN,2.4166,1.6927,0.5946,2.5,1.9652
118,16,11816,.,.,1.3782,2.4866,1.1047,1.7698,2.1998
119,1,11901,NN,NN,2.8842,3.6947,3.3387,3.8093,3.6135
119,2,11902,RB,RB,3.8706,4.3637,3.6532,4.2301,3.8462
119,3,11903,RB,RB,3.4032,3.7738,3.5295,3.6574,3.3948
119,4,11904,VBZ,VBZ,4.4802,1.8857,1.3822,2.3117,2.258
119,5,11905,PRP,PRP,2.0146,4.0907,3.8586,3.591,4.2682
119,6,11906,WRB,WRB,7.1079,6.502,5.1529,6.2531,5.8148
119,7,11907,TO,TO,5.1266,5.2446,3.5701,4.3917,5.6539
119,8,11908,VB,VB,0.0137,0.0139,0.0112,0.0308,0.0034
119,9,11909,.,.,4.5612,4.6951,3.4658,4.5183,3.6956
120,1,12001,PRP,PRP,2.3193,1.9342,2.2211,2.4535,2.3022
120,2,12002,RB,RB,3.5927,3.6522,1.9958,4.0824,2.2131
120,3,12003,VBP,VBP,4.4043,3.251,2.8939,2.2757,2.8305
120,4,12004,WRB,WRB,6.2016,6.6463,5.1135,5.4622,6.0243
120,5,12005,TO,TO,5.0437,5.9286,2.9886,5.2301,4.8817
120,6,12006,VB,VB,0.0134,0.0244,0.0122,0.0259,0.0027
120,7,12007,PRP,PRP,2.0905,2.7769,2.5644,2.5393,2.6826
120,8,12008,.,.,4.1167,4.1049,1.7603,4.1343,3.7671
121,1,12101,DT,DT,0.8294,0.9906,1.3371,1.3828,1.3407
121,2,12102,JJ,JJ,1.9708,1.5923,1.5502,1.4596,1.3536
121,3,12103,NN,NN,0.4523,0.2944,0.3674,0.5503,0.4244
121,4,12104,IN,IN,1.1149,1.2908,1.2858,1.4788,1.2662
121,5,12105,VBG,VBG,3.0943,4.8621,4.505,4.0606,4.3032
121,6,12106,",",",",4.2132,4.7479,4.2887,3.5348,4.419
121,7,12107,VBD,VBD,5.8899,3.6912,4.3389,3.7956,4.2992
121,8,12108,NN,NN,3.7127,4.025,3.7263,3.0316,3.7625
121,9,12109,MD,MD,6.3302,5.8181,6.5383,4.9713,6.1012
121,10,12110,VB,VB,0.1089,0.074,0.1711,0.0284,0.0238
121,11,12111,VBN,VBN,3.0159,2.0169,0.9667,2.4984,1.1334
121,12,12112,IN,IN,0.4198,0.3974,0.6585,0.3744,0.2955
121,13,12113,DT,DT,0.6572,0.4807,0.7776,0.8948,0.6795
121,14,12114,VBN,VBN,5.723,4.9304,4.8668,6.1783,4.3495
121,15,12115,NN,NN,3.0618,2.0447,0.42,3.3573,2.4063
121,16,12116,.,.,1.6521,1.7605,1.6057,1.6237,1.7864
122,1,12201,NNS,NNS,3.7716,4.7896,3.6664,4.0274,3.9084
122,2,12202,VBD,VBD,2.2543,1.5969,1.1856,1.2104,1.5138
122,3,12203,DT,DT,1.4798,1.6012,1.9043,2.1466,1.7777
122,4,12204,NN,NN,0.3946,0.5756,0.7171,0.7942,0.7499
122,5,12205,WDT,WDT,4.7179,5.5897,4.5718,4.9906,4.6568
122,6,12206,VBD,VBD,0.9784,0.6223,0.235,0.9775,0.4846
122,7,12207,RB,RB,2.3982,2.6804,2.1308,1.8874,2.4832
122,8,12208,RBR,RBR,6.5753,4.9809,4.9143,6.1751,4.9345
122,9,12209,RB,RB,2.9946,2.6519,2.4701,2.5347,2.9772
122,10,12210,",",",",2.9453,4.0872,4.2004,3.2991,3.9419
122,11,12211,CC,CC,2.2019,1.0209,0.7676,1.8,1.0777
122,12,12212,NNS,NNS,3.3847,2.957,4.7844,2.7839,3.6131
122,13,12213,VBD,VBD,3.1277,2.1486,0.9741,3.2696,3.0231
122,14,12214,DT,DT,2.1686,1.4484,2.3984,1.8949,1.6725
122,15,12215,NN,NN,0.5814,0.5624,0.6576,0.8711,0.7837
122,16,12216,IN,IN,0.9459,0.943,0.7306,1.0045,1.0417
122,17,12217,DT,DT,0.6637,0.5465,0.9703,1.2103,0.8334
122,18,12218,NN,NN,0.5589,0.507,0.682,0.9204,0.7729
122,19,12219,.,.,0.9605,2.0157,1.056,1.6687,1.5353
123,1,12301,PRP,PRP,2.3193,1.9342,2.2211,2.4535,2.3022
123,2,12302,RB,RB,3.5927,3.6522,1.9958,4.0824,2.2131
123,3,12303,VBP,VBP,4.4043,3.251,2.8939,2.2757,2.8305
123,4,12304,WRB,WRB,6.2016,6.6463,5.1135,5.4622,6.0243
123,5,12305,PRP,PRP,1.4878,0.6302,1.2088,0.9968,0.7264
123,6,12306,MD,MD,3.4246,2.7219,2.7412,3.5332,2.6464
123,7,12307,VB,VB,0.2399,0.1072,0.2464,0.0755,0.0286
123,8,12308,NN,NN,3.6087,3.3139,3.5957,3.1056,3.7403
123,9,12309,.,.,2.267,2.9304,2.0072,2.2076,2.2623
124,1,12401,RB,RB,3.8273,4.2138,3.0693,3.6606,3.0612
124,2,12402,IN,IN,2.405,2.033,2.2197,2.0485,1.7801
124,3,12403,DT,DT,0.5003,0.4669,0.926,1.0424,0.7688
124,4,12404,JJ,JJ,1.9081,1.913,1.5462,1.4636,1.5093
124,5,12405,NN,NN,0.5467,0.2443,0.3164,0.7526,0.4501
124,6,12406,CC,CC,3.5099,3.8468,4.549,3.254,3.1899
124,7,12407,DT,DT,1.355,1.2072,2.0375,1.6064,1.5538
124,8,12408,NN,NN,0.6009,0.5096,0.6302,1.0246,0.7567
124,9,12409,NN,NN,2.2697,2.2517,2.4747,2.3337,2.5145
124,10,12410,.,.,2.4347,3.7022,5.7785,2.6038,3.7712
125,1,12501,VB,VB,5.242,7.1902,5.7814,6.3614,5.714
125,2,12502,DT,DT,0.828,0.9236,2.2924,1.2008,1.3436
125,3,12503,NN,NN,0.3151,0.4037,0.5975,0.8334,0.6361
125,4,12504,WDT,WDT,5.1613,5.1415,4.8514,5.351,4.819
125,5,12505,VBZ,VBZ,2.6001,0.8107,1.0682,1.6762,0.9117
125,6,12506,IN,IN,2.2034,1.8536,1.7784,2.0606,1.7644
125,7,12507,DT,DT,0.6279,0.4797,0.7075,1.0526,0.72
125,8,12508,NN,NN,0.4887,0.4885,0.5655,0.9927,0.6882
125,9,12509,",",",",1.8989,2.1434,2.5429,2.0182,2.0253
125,10,12510,CC,CC,2.9709,1.3911,1.4228,2.4417,1.1636
125,11,12511,PRP,PRP,2.0767,3.1627,2.643,3.3669,3.0073
125,12,12512,RB,RB,3.5084,3.745,3.3609,3.7922,4.0151
125,13,12513,MD,MD,6.5535,6.9802,4.0423,6.9069,5.3719
125,14,12514,RB,RB,5.277,2.5164,1.9302,5.0201,3.3812
125,15,12515,VB,VB,2.3096,1.0061,0.0417,1.3437,0.3792
125,16,12516,DT,DT,1.3809,1.1621,2.0182,1.5616,1.9415
125,17,12517,NN,NN,0.6174,0.4705,0.6443,1.0496,0.6425
125,18,12518,.,.,1.3985,1.8869,1.484,1.0059,1.5944
126,1,12601,CC,CC,5.6386,5.551,5.066,5.6831,4.7274
126,2,12602,DT,DT,1.4567,0.9636,1.6922,1.6169,1.4785
126,3,12603,MD,MD,6.5757,7.5588,5.813,8.3537,5.9346
126,4,12604,VB,VB,0.3678,0.0674,0.2456,0.0351,0.044
126,5,12605,.,.,5.1844,5.9806,5.6589,4.9237,5.123
